
	1

0	0
0.2	0
0.4	0
0.6	0
0.8	0
1	0
1.2	0
1.4	0
1.6	0
1.8	0
2	0
2.2	0
2.4	0
2.6	0
2.8	0
3	0
3.2	0
3.4	0
3.6	0
3.8	0
4	0
4.2	0
4.4	0
4.6	0
4.8	0
5	0
5.2	0
5.4	0
5.6	0
5.8	0
6	0
6.2	0
6.4	0
6.6	0
6.8	0
7	0
7.2	0
7.4	0
7.6	0
7.8	0
8	0
8.2	0
8.4	0
8.6	0
8.8	0
9	0
9.2	0
9.4	0
9.6	0
9.8	0
10	0
10.2	0
10.4	0
10.6	0
10.8	0
11	0
11.2	0
11.4	0
11.6	0
11.8	0
12	0
12.2	0
12.4	0
12.6	0
12.8	0
13	0
13.2	0
13.4	0
13.6	0
13.8	0
14	0
14.2	0
14.4	0
14.6	0
14.8	0
15	0
15.2	0
15.4	0
15.6	0
15.8	0
16	0
16.2	0
16.4	0
16.6	0
16.8	0
17	0
17.2	0
17.4	0
17.6	0
17.8	0
18	0
18.2	0
18.4	0
18.6	0
18.8	0
19	0
19.2	0
19.4	0
19.6	0
19.8	0

	100

0	0
0.2	7100
0.4	3702
0.6	2562
0.8	2861
1	3098
1.2	2879
1.4	2261
1.6	1760
1.8	1289
2	962
2.2	1002
2.4	1000
2.6	957
2.8	925
3	908
3.2	859
3.4	929
3.6	817
3.8	900
4	807
4.2	866
4.4	801
4.6	854
4.8	818
5	753
5.2	764
5.4	736
5.6	715
5.8	807
6	166
6.2	1
6.4	2
6.6	0
6.8	0
7	0
7.2	0
7.4	0
7.6	0
7.8	0
8	0
8.2	4
8.4	0
8.6	0
8.8	4
9	0
9.2	0
9.4	0
9.6	0
9.8	1
10	0
10.2	0
10.4	0
10.6	27
10.8	2
11	0
11.2	0
11.4	0
11.6	0
11.8	0
12	1
12.2	0
12.4	0
12.6	0
12.8	0
13	0
13.2	0
13.4	0
13.6	0
13.8	0
14	0
14.2	0
14.4	0
14.6	0
14.8	0
15	0
15.2	0
15.4	0
15.6	0
15.8	0
16	0
16.2	0
16.4	0
16.6	0
16.8	0
17	0
17.2	0
17.4	0
17.6	0
17.8	0
18	0
18.2	0
18.4	0
18.6	0
18.8	0
19	0
19.2	0
19.4	0
19.6	0
19.8	0

	10000

0	0
0.2	7100
0.4	3702
0.6	2562
0.8	2861
1	3098
1.2	2879
1.4	2261
1.6	1760
1.8	1289
2	962
2.2	1002
2.4	1000
2.6	957
2.8	925
3	908
3.2	859
3.4	929
3.6	817
3.8	900
4	807
4.2	866
4.4	801
4.6	854
4.8	818
5	753
5.2	764
5.4	736
5.6	715
5.8	807
6	166
6.2	1
6.4	2
6.6	0
6.8	0
7	0
7.2	0
7.4	0
7.6	0
7.8	0
8	0
8.2	4
8.4	0
8.6	0
8.8	4
9	0
9.2	0
9.4	0
9.6	0
9.8	1
10	0
10.2	0
10.4	0
10.6	27
10.8	2
11	0
11.2	0
11.4	0
11.6	0
11.8	0
12	1
12.2	0
12.4	0
12.6	0
12.8	0
13	0
13.2	0
13.4	0
13.6	0
13.8	0
14	0
14.2	0
14.4	0
14.6	0
14.8	0
15	0
15.2	0
15.4	0
15.6	0
15.8	0
16	0
16.2	0
16.4	0
16.6	0
16.8	0
17	0
17.2	0
17.4	0
17.6	0
17.8	0
18	0
18.2	0
18.4	0
18.6	0
18.8	0
19	0
19.2	0
19.4	0
19.6	0
19.8	0

	1e+07

0	0
0.2	7100
0.4	3702
0.6	2562
0.8	2861
1	3098
1.2	2879
1.4	2261
1.6	1760
1.8	1289
2	962
2.2	1002
2.4	1000
2.6	957
2.8	925
3	908
3.2	859
3.4	929
3.6	817
3.8	900
4	807
4.2	866
4.4	801
4.6	854
4.8	818
5	753
5.2	764
5.4	736
5.6	715
5.8	807
6	166
6.2	1
6.4	2
6.6	0
6.8	0
7	0
7.2	0
7.4	0
7.6	0
7.8	0
8	0
8.2	4
8.4	0
8.6	0
8.8	4
9	0
9.2	0
9.4	0
9.6	0
9.8	1
10	0
10.2	0
10.4	0
10.6	27
10.8	2
11	0
11.2	0
11.4	0
11.6	0
11.8	0
12	1
12.2	0
12.4	0
12.6	0
12.8	0
13	0
13.2	0
13.4	0
13.6	0
13.8	0
14	0
14.2	0
14.4	0
14.6	0
14.8	0
15	0
15.2	0
15.4	0
15.6	0
15.8	0
16	0
16.2	0
16.4	0
16.6	0
16.8	0
17	0
17.2	0
17.4	0
17.6	0
17.8	0
18	0
18.2	0
18.4	0
18.6	0
18.8	0
19	0
19.2	0
19.4	0
19.6	0
19.8	0

	1e+09

0	0
0.2	7100
0.4	3702
0.6	2562
0.8	2861
1	3098
1.2	2879
1.4	2261
1.6	1760
1.8	1289
2	962
2.2	1002
2.4	1000
2.6	957
2.8	925
3	908
3.2	859
3.4	929
3.6	817
3.8	900
4	807
4.2	866
4.4	801
4.6	854
4.8	818
5	753
5.2	764
5.4	736
5.6	715
5.8	807
6	166
6.2	1
6.4	2
6.6	0
6.8	0
7	0
7.2	0
7.4	0
7.6	0
7.8	0
8	0
8.2	4
8.4	0
8.6	0
8.8	4
9	0
9.2	0
9.4	0
9.6	0
9.8	1
10	0
10.2	0
10.4	0
10.6	27
10.8	2
11	0
11.2	0
11.4	0
11.6	0
11.8	0
12	1
12.2	0
12.4	0
12.6	0
12.8	0
13	0
13.2	0
13.4	0
13.6	0
13.8	0
14	0
14.2	0
14.4	0
14.6	0
14.8	0
15	0
15.2	0
15.4	0
15.6	0
15.8	0
16	0
16.2	0
16.4	0
16.6	0
16.8	0
17	0
17.2	0
17.4	0
17.6	0
17.8	0
18	0
18.2	0
18.4	0
18.6	0
18.8	0
19	0
19.2	0
19.4	0
19.6	0
19.8	0

	1e+11

0	0
0.2	7100
0.4	3702
0.6	2562
0.8	2861
1	3098
1.2	2879
1.4	2261
1.6	1760
1.8	1289
2	962
2.2	1002
2.4	1000
2.6	957
2.8	925
3	908
3.2	859
3.4	929
3.6	817
3.8	900
4	807
4.2	866
4.4	801
4.6	854
4.8	818
5	753
5.2	764
5.4	736
5.6	715
5.8	807
6	166
6.2	1
6.4	2
6.6	0
6.8	0
7	0
7.2	0
7.4	0
7.6	0
7.8	0
8	0
8.2	4
8.4	0
8.6	0
8.8	4
9	0
9.2	0
9.4	0
9.6	0
9.8	1
10	0
10.2	0
10.4	0
10.6	27
10.8	2
11	0
11.2	0
11.4	0
11.6	0
11.8	0
12	1
12.2	0
12.4	0
12.6	0
12.8	0
13	0
13.2	0
13.4	0
13.6	0
13.8	0
14	0
14.2	0
14.4	0
14.6	0
14.8	0
15	0
15.2	0
15.4	0
15.6	0
15.8	0
16	0
16.2	0
16.4	0
16.6	0
16.8	0
17	0
17.2	0
17.4	0
17.6	0
17.8	0
18	0
18.2	0
18.4	0
18.6	0
18.8	0
19	0
19.2	0
19.4	0
19.6	0
19.8	0
